customer_id,first_name,last_name,street,city,state,zip,closest_store_id,distance_to_store,full_address,latitude,longitude,closest_station,distance_to_station
5262,Brynn,Greening,4 Esker Avenue,Oakland,CA,94621,1,9,"4 Esker Avenue, Oakland, CA 94621",37.7946514,-122.2683716,Lake Merritt,0.23638414359804466
5263,Ddene,Sibbald,8961 Orin Trail,Oakland,CA,94621,1,9,"8961 Orin Trail, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5264,Teressa,Parrett,7 Shopko Way,Oakland,CA,94621,1,9,"7 Shopko Way, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5265,Nobie,Scrowston,393 South Junction,Oakland,CA,94621,1,9,"393 South Junction, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5266,Brigit,Whittet,5817 Crest Line Pass,Oakland,CA,94621,1,9,"5817 Crest Line Pass, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5267,Gladi,Perry,1541 Rutledge Junction,Oakland,CA,94621,1,9,"1541 Rutledge Junction, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5268,Roman,Mardy,3874 Cambridge Junction,Oakland,CA,94621,1,9,"3874 Cambridge Junction, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5269,Dacia,Reason,61239 Delaware Road,Oakland,CA,94621,1,9,"61239 Delaware Road, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5270,Wendell,Allain,4203 Sloan Circle,Oakland,CA,94621,1,9,"4203 Sloan Circle, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5271,Doro,Sandbatch,2 Bunker Hill Lane,Oakland,CA,94621,1,9,"2 Bunker Hill Lane, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5272,Gwenette,Gladebeck,6846 Susan Park,Oakland,CA,94621,1,9,"6846 Susan Park, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5273,Haze,Wraxall,102 Lunder Terrace,Oakland,CA,94621,1,9,"102 Lunder Terrace, Oakland, CA 94621",37.7975544,-122.1820993,Fruitvale,2.7834605215557473
5274,Jimmy,Danser,4 Fairview Place,Oakland,CA,94621,1,9,"4 Fairview Place, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5275,Annalise,Cromb,2949 Texas Road,Oakland,CA,94621,1,9,"2949 Texas Road, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5276,Abbot,Cartwright,34 Susan Court,Oakland,CA,94621,1,9,"34 Susan Court, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5277,Livia,Camplejohn,6 Northridge Park,Oakland,CA,94621,1,9,"6 Northridge Park, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5278,Almeda,Merck,7 Doe Crossing Avenue,Oakland,CA,94621,1,9,"7 Doe Crossing Avenue, Oakland, CA 94621",37.8349964,-122.2625599,MacArthur,0.5313876692726526
5279,Farrel,Andrusyak,955 Truax Circle,Oakland,CA,94621,1,9,"955 Truax Circle, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5280,Janeta,Dimitrijevic,49 Sunbrook Junction,Oakland,CA,94621,1,9,"49 Sunbrook Junction, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5281,Pierson,Dimitriou,2532 Warrior Road,Oakland,CA,94621,1,9,"2532 Warrior Road, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5282,Ninon,McLuckie,9 Rieder Pass,Oakland,CA,94621,1,9,"9 Rieder Pass, Oakland, CA 94621",37.80182,-122.2757587,12th Street,0.2395367018087248
5283,Walsh,Latus,466 Ruskin Crossing,Oakland,CA,94621,1,9,"466 Ruskin Crossing, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5284,Gilbertine,Abilowitz,9 Kim Road,Oakland,CA,94621,1,9,"9 Kim Road, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5285,Charmaine,Haversham,7 Karstens Crossing,Oakland,CA,94621,1,9,"7 Karstens Crossing, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5286,Godart,Magrane,71652 Ramsey Lane,Oakland,CA,94621,1,9,"71652 Ramsey Lane, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5287,Thelma,Jeram,55 Drewry Crossing,Oakland,CA,94621,1,9,"55 Drewry Crossing, Oakland, CA 94621",37.8632042,-122.2301613,Rockridge,1.7634397129310502
5288,Jaime,Hars,1 Dovetail Drive,Oakland,CA,94621,1,9,"1 Dovetail Drive, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5289,Elias,Wrey,969 Center Lane,Oakland,CA,94621,1,9,"969 Center Lane, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5290,Milzie,Rate,37 Shoshone Road,Oakland,CA,94621,1,9,"37 Shoshone Road, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5291,Hyacinthia,Berkeley,3 Merry Pass,Oakland,CA,94621,1,9,"3 Merry Pass, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5292,Tommi,Marritt,673 Grayhawk Lane,Oakland,CA,94621,1,9,"673 Grayhawk Lane, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5376,Tamara,Mosdall,11 Carberry Street,San Francisco,CA,94102,1,10,"11 Carberry Street, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5293,Marylou,O'Kennavain,81777 Eliot Junction,Oakland,CA,94621,1,9,"81777 Eliot Junction, Oakland, CA 94621",37.741371,-122.205688,Coliseum,0.9705134459211424
5294,Kennett,MacAllaster,7011 Sommers Alley,Oakland,CA,94621,1,9,"7011 Sommers Alley, Oakland, CA 94621",37.7360791,-122.1999375,Coliseum,1.2201857318329932
5295,Adina,ducarme,329 Larry Terrace,Oakland,CA,94621,1,9,"329 Larry Terrace, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5296,Merci,Reimers,82424 Ronald Regan Point,Oakland,CA,94621,1,9,"82424 Ronald Regan Point, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5297,Barbey,Bonsul,9 Heath Circle,Oakland,CA,94621,1,9,"9 Heath Circle, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5298,Donall,Guyver,566 East Trail,Oakland,CA,94621,1,9,"566 East Trail, Oakland, CA 94621",37.7438511,-122.1783167,Coliseum,1.222140329308362
5299,Alfred,Brand,46 Spenser Avenue,Oakland,CA,94621,1,9,"46 Spenser Avenue, Oakland, CA 94621",37.7557383,-122.1925684,Coliseum,0.28094900457012334
5300,Richmond,Thieme,2196 Village Green Alley,Oakland,CA,94621,1,9,"2196 Village Green Alley, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5301,Philip,Dimitru,72933 Park Meadow Junction,Oakland,CA,94621,1,9,"72933 Park Meadow Junction, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5302,Jory,Buss,3 Bonner Court,Oakland,CA,94621,1,9,"3 Bonner Court, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5303,Fonz,Gooder,25625 Lakeland Road,Oakland,CA,94621,1,9,"25625 Lakeland Road, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5304,Elora,MacKean,79655 Columbus Terrace,Oakland,CA,94621,1,9,"79655 Columbus Terrace, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5305,Rafa,Mcettrick,76837 Green Way,Oakland,CA,94621,1,9,"76837 Green Way, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5306,Jolene,Bownass,6358 Sullivan Parkway,Oakland,CA,94621,1,9,"6358 Sullivan Parkway, Oakland, CA 94621",37.7347438,-122.2143323,OAK,1.4903903146720254
5307,Egan,Polly,1269 Burrows Center,Richmond,CA,94801,1,9,"1269 Burrows Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5308,Cathrin,Jedrzejkiewicz,31 Arrowood Circle,Richmond,CA,94801,1,9,"31 Arrowood Circle, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5309,Felic,Real,68114 Aberg Circle,Richmond,CA,94801,1,9,"68114 Aberg Circle, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5310,Ham,Dyers,7 Superior Crossing,Richmond,CA,94801,1,9,"7 Superior Crossing, Richmond, CA 94801",37.9461547,-122.3627441,Richmond,0.832497176321225
5311,Carolee,Thams,3431 Anzinger Way,Richmond,CA,94801,1,9,"3431 Anzinger Way, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5312,Krishna,Turneux,157 7th Road,Richmond,CA,94801,1,9,"157 7th Road, Richmond, CA 94801",37.9335586,-122.3630416,Richmond,0.5878122999873052
5313,Mirella,Van Der Vlies,55791 Kensington Drive,Richmond,CA,94801,1,9,"55791 Kensington Drive, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5314,Tristam,Philipsen,657 Lillian Plaza,Richmond,CA,94801,1,9,"657 Lillian Plaza, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5315,Dyana,Durtnall,35179 Straubel Hill,Richmond,CA,94801,1,9,"35179 Straubel Hill, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5316,Graig,Letham,6349 Truax Parkway,Richmond,CA,94801,1,9,"6349 Truax Parkway, Richmond, CA 94801",37.9545793,-122.373497,Richmond,1.6563264022390274
5317,Selena,Aris,626 Dexter Park,Richmond,CA,94801,1,9,"626 Dexter Park, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5318,Shadow,Statefield,6 Prentice Center,Richmond,CA,94801,1,9,"6 Prentice Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5319,Fanny,Pedreschi,36 Hauk Hill,Richmond,CA,94801,1,9,"36 Hauk Hill, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5320,Brenden,Doncom,1 Blue Bill Park Drive,Richmond,CA,94801,1,9,"1 Blue Bill Park Drive, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5321,Rab,Scarce,2233 Arizona Center,Richmond,CA,94801,1,9,"2233 Arizona Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5322,Melesa,Minerdo,6229 Cambridge Place,Richmond,CA,94801,1,9,"6229 Cambridge Place, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5323,Petronille,Peckham,70704 Kipling Point,Richmond,CA,94801,1,9,"70704 Kipling Point, Richmond, CA 94801",37.9252463,-122.383404,Richmond,1.837810922312729
5324,Isabel,Lydden,41315 Northland Way,Richmond,CA,94801,1,9,"41315 Northland Way, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5325,Penn,Cornborough,2975 Bartillon Street,Richmond,CA,94801,1,9,"2975 Bartillon Street, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5326,Brigham,Trask,77508 Golden Leaf Street,Richmond,CA,94801,1,9,"77508 Golden Leaf Street, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5327,Curcio,Allerton,69101 Blaine Center,Richmond,CA,94801,1,9,"69101 Blaine Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5328,Clementine,Goldman,1169 Caliangt Park,Richmond,CA,94801,1,9,"1169 Caliangt Park, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5329,Ruprecht,Habercham,5575 Donald Alley,Richmond,CA,94801,1,9,"5575 Donald Alley, Richmond, CA 94801",37.93712,-122.3605023,Richmond,0.4051714898603205
5330,Kerwin,Allden,45 Daystar Hill,Richmond,CA,94801,1,9,"45 Daystar Hill, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5331,Quent,de Merida,924 Goodland Parkway,Richmond,CA,94801,1,9,"924 Goodland Parkway, Richmond, CA 94801",37.9545793,-122.373497,Richmond,1.6563264022390274
5332,Alix,Meaders,1427 Burrows Crossing,Richmond,CA,94801,1,9,"1427 Burrows Crossing, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5333,Amalee,de Broke,393 Hanson Lane,Richmond,CA,94801,1,9,"393 Hanson Lane, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5334,Deva,Abrahm,7 Jana Way,Richmond,CA,94801,1,9,"7 Jana Way, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5335,Elane,Streeton,65071 Myrtle Trail,Richmond,CA,94801,1,9,"65071 Myrtle Trail, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5336,Donny,Gulston,1 Troy Point,Richmond,CA,94801,1,9,"1 Troy Point, Richmond, CA 94801",36.7544855,-121.7652988,Berryessa,42.76145885296299
5337,Tally,Windows,366 Eagan Trail,Richmond,CA,94801,1,9,"366 Eagan Trail, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5338,Annamaria,McNiff,15 Lawn Lane,Richmond,CA,94801,1,9,"15 Lawn Lane, Richmond, CA 94801",37.9533964,-122.3550773,Richmond,1.1489964955627088
5339,Andrus,Elcox,167 Maywood Center,Richmond,CA,94801,1,9,"167 Maywood Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5340,Marve,Fozard,18962 Mifflin Circle,Richmond,CA,94801,1,9,"18962 Mifflin Circle, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5341,Graham,Connew,97170 Summer Ridge Center,Richmond,CA,94801,1,9,"97170 Summer Ridge Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5342,Herold,Farndale,59014 Talisman Center,Richmond,CA,94801,1,9,"59014 Talisman Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5343,Lynna,Cauldwell,16252 Park Meadow Trail,Richmond,CA,94801,1,9,"16252 Park Meadow Trail, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5344,Laure,Martinello,780 Jay Lane,Richmond,CA,94801,1,9,"780 Jay Lane, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5345,Hakim,Cockshot,991 Northview Center,Richmond,CA,94801,1,9,"991 Northview Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5346,Eden,Ragsdall,59577 Manley Street,Richmond,CA,94801,1,9,"59577 Manley Street, Richmond, CA 94801",37.9352831,-122.3425669,Richmond,0.5846609153379405
5347,Kerianne,Blannin,6 Kensington Plaza,Richmond,CA,94801,1,9,"6 Kensington Plaza, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5348,Tommy,McGougan,5010 Havey Junction,Richmond,CA,94801,1,9,"5010 Havey Junction, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5349,Floria,MacConnal,1 Vidon Center,Richmond,CA,94801,1,9,"1 Vidon Center, Richmond, CA 94801",37.9412377,-122.3684158,Richmond,0.8908012137890022
5350,David,Stock,726 Bunting Trail,Richmond,CA,94801,1,9,"726 Bunting Trail, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5351,Josephine,Cobbe,940 Basil Terrace,Richmond,CA,94801,1,9,"940 Basil Terrace, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5352,Isador,Ianiello,201 Drewry Court,Richmond,CA,94801,1,9,"201 Drewry Court, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5353,Lyndell,Rizziello,25 Northfield Plaza,Richmond,CA,94801,1,9,"25 Northfield Plaza, Richmond, CA 94801",37.9429773,-122.3445667,Richmond,0.6307616897461864
5354,Lissy,Quartly,3597 Sugar Drive,Richmond,CA,94801,1,9,"3597 Sugar Drive, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5355,Jean,Wychard,4111 Pennsylvania Pass,Richmond,CA,94801,1,9,"4111 Pennsylvania Pass, Richmond, CA 94801",37.9421145,-122.3501807,Richmond,0.3989150545695829
5356,Nanine,Bendig,98372 Autumn Leaf Alley,Richmond,CA,94801,1,9,"98372 Autumn Leaf Alley, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5357,Stepha,Luby,9 Upham Street,Richmond,CA,94801,1,9,"9 Upham Street, Richmond, CA 94801",37.9388302,-122.360871,Richmond,0.4469929148486532
5358,Kip,Korneichuk,14 Grim Center,Richmond,CA,94801,1,9,"14 Grim Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5359,Maynord,Mellows,84 Fremont Place,Richmond,CA,94801,1,9,"84 Fremont Place, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5360,Alvina,Lawrie,4345 Moulton Center,Richmond,CA,94801,1,9,"4345 Moulton Center, Richmond, CA 94801",37.9378804,-122.3710905,Richmond,0.9857304019293734
5361,Emelia,Crab,6 Fallview Place,Richmond,CA,94801,1,9,"6 Fallview Place, Richmond, CA 94801",37.9461574,-122.3636408,Richmond,0.8644744267924158
5362,Hildy,Koeppe,58525 Red Cloud Park,Richmond,CA,94801,1,9,"58525 Red Cloud Park, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5363,Hammad,Blowes,4209 Linden Road,Richmond,CA,94801,1,9,"4209 Linden Road, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5364,Yardley,Bentz,113 Twin Pines Street,Richmond,CA,94801,1,9,"113 Twin Pines Street, Richmond, CA 94801",37.9429522,-122.3900901,Richmond,2.064624553702376
5365,Amalita,Cogin,568 Schmedeman Lane,San Francisco,CA,94104,1,9,"568 Schmedeman Lane, San Francisco, CA 94104",37.7907024,-122.4037899,Montgomery Street,0.1373479850196239
5366,Reamonn,Mancktelow,684 Southridge Pass,San Francisco,CA,94104,1,9,"684 Southridge Pass, San Francisco, CA 94104",37.7911148,-122.4021273,Montgomery Street,0.12179204834236779
5367,Philomena,Eidelman,8 Reindahl Avenue,San Francisco,CA,94104,1,9,"8 Reindahl Avenue, San Francisco, CA 94104",37.7911148,-122.4021273,Montgomery Street,0.12179204834236779
5368,Hy,Caneo,439 Mitchell Pass,San Francisco,CA,94104,1,9,"439 Mitchell Pass, San Francisco, CA 94104",37.7908343,-122.4015725,Montgomery Street,0.1040087131026092
5369,Ilario,Iannini,627 Dunning Parkway,San Francisco,CA,94104,1,9,"627 Dunning Parkway, San Francisco, CA 94104",37.7911148,-122.4021273,Montgomery Street,0.12179204834236779
5370,Willy,Scruton,15151 Truax Avenue,San Francisco,CA,94102,1,10,"15151 Truax Avenue, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5371,Karel,Blaiklock,1 Merchant Hill,San Francisco,CA,94102,1,10,"1 Merchant Hill, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5372,Stepha,Malan,12826 Melrose Street,San Francisco,CA,94102,1,10,"12826 Melrose Street, San Francisco, CA 94102",37.7836809,-122.411009,Powell Street,0.1661655018563224
5373,Frants,Sach,28565 Melby Trail,San Francisco,CA,94102,1,10,"28565 Melby Trail, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5374,Evangelin,Mc Pake,941 Hoard Park,San Francisco,CA,94102,1,10,"941 Hoard Park, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5375,Lalo,Miles,84 Coolidge Court,San Francisco,CA,94102,1,10,"84 Coolidge Court, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5377,Debera,Dabling,279 Melody Pass,San Francisco,CA,94102,1,10,"279 Melody Pass, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5378,Baron,Sharvell,1 Prentice Park,San Francisco,CA,94102,1,10,"1 Prentice Park, San Francisco, CA 94102",37.7852271,-122.4114442,Powell Street,0.20664556745301565
5379,Jeth,Ruprechter,724 Stang Trail,San Francisco,CA,94102,1,10,"724 Stang Trail, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5380,Imelda,Mountfort,5760 Rowland Point,San Francisco,CA,94102,1,10,"5760 Rowland Point, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5381,Dianemarie,Henderson,2146 Kings Park,San Francisco,CA,94102,1,10,"2146 Kings Park, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5382,Linoel,Brickham,6542 Glendale Lane,San Francisco,CA,94102,1,10,"6542 Glendale Lane, San Francisco, CA 94102",37.7563553,-122.442688,24th Street Mission,1.347446240387076
5383,Tatiana,Lamers,32841 Lunder Parkway,San Francisco,CA,94102,1,10,"32841 Lunder Parkway, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5384,Lauren,Bickerton,87 Monument Pass,San Francisco,CA,94102,1,10,"87 Monument Pass, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5385,Beryle,Timpany,176 Golf View Plaza,San Francisco,CA,94102,1,10,"176 Golf View Plaza, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5386,Madeline,Jannaway,1876 Meadow Valley Circle,San Francisco,CA,94102,1,10,"1876 Meadow Valley Circle, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5387,Shandie,Maypother,42787 Hovde Place,San Francisco,CA,94102,1,10,"42787 Hovde Place, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5388,Ewell,Scolland,1096 Pleasure Street,San Francisco,CA,94102,1,10,"1096 Pleasure Street, San Francisco, CA 94102",37.7929344,-122.413305,Montgomery Street,0.6691117484402381
5389,Theressa,Tilston,58411 Fuller Plaza,San Francisco,CA,94102,1,10,"58411 Fuller Plaza, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5390,Cissy,Gasgarth,5747 Nevada Pass,San Francisco,CA,94102,1,10,"5747 Nevada Pass, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5391,Graehme,Whistlecraft,414 Carberry Parkway,San Francisco,CA,94102,1,10,"414 Carberry Parkway, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5392,Nobe,Walhedd,51810 Monterey Plaza,San Francisco,CA,94102,1,10,"51810 Monterey Plaza, San Francisco, CA 94102",37.7315779,-122.4530487,Balboa Park,0.7480567250886658
5393,Abel,Cleeves,328 Arapahoe Parkway,San Francisco,CA,94102,1,10,"328 Arapahoe Parkway, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5394,Katharina,Bavester,522 Cordelia Lane,San Francisco,CA,94102,1,10,"522 Cordelia Lane, San Francisco, CA 94102",37.7971174,-122.4089716,Montgomery Street,0.6592554487498836
5395,Andriette,Crevagh,980 Rigney Lane,San Francisco,CA,94102,1,10,"980 Rigney Lane, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5396,Marigold,Fishpoole,842 Linden Crossing,San Francisco,CA,94102,1,10,"842 Linden Crossing, San Francisco, CA 94102",37.7755859,-122.4294735,16th Street Mission,0.9028536362456584
5397,Antons,Upshall,26 Gale Drive,San Francisco,CA,94102,1,10,"26 Gale Drive, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5398,Carny,Pideon,9104 Cordelia Way,San Francisco,CA,94102,1,10,"9104 Cordelia Way, San Francisco, CA 94102",37.7971174,-122.4089716,Montgomery Street,0.6592554487498836
5399,Drona,Somerlie,3 Ruskin Alley,San Francisco,CA,94102,1,10,"3 Ruskin Alley, San Francisco, CA 94102",37.7567089,-122.4042071,24th Street Mission,0.8574818230319522
5400,Arni,Minerdo,64987 Vera Street,San Francisco,CA,94102,1,10,"64987 Vera Street, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5401,Toby,Wetherill,60535 Rieder Trail,San Francisco,CA,94102,1,10,"60535 Rieder Trail, San Francisco, CA 94102",37.7787775,-122.4087206,Civic Center,0.27198022906176894
5402,Winthrop,Howick,65 Lakeland Crossing,San Francisco,CA,94102,1,10,"65 Lakeland Crossing, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5403,Madelene,Navan,229 Washington Alley,San Francisco,CA,94102,1,10,"229 Washington Alley, San Francisco, CA 94102",37.79595,-122.3991565,Embarcadero,0.22593354987768294
5404,Zondra,O'Codihie,2 Bunting Hill,San Francisco,CA,94102,1,10,"2 Bunting Hill, San Francisco, CA 94102",37.7843148,-122.3951706,Montgomery Street,0.5081307588352689
5405,Janka,Joddens,13 American Ash Plaza,San Francisco,CA,94102,1,10,"13 American Ash Plaza, San Francisco, CA 94102",37.7792815,-122.4230432,Civic Center,0.5240257854875227
5406,Justinian,Filippyev,49 Mosinee Alley,San Francisco,CA,94102,1,10,"49 Mosinee Alley, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5407,Emilee,Mannering,18919 Leroy Pass,San Francisco,CA,94102,1,10,"18919 Leroy Pass, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5408,Gertrude,Hornung,37536 Badeau Avenue,San Francisco,CA,94102,1,10,"37536 Badeau Avenue, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5409,Jeth,Petrozzi,67 Pleasure Crossing,San Francisco,CA,94102,1,10,"67 Pleasure Crossing, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5410,Merwyn,Smieton,24486 Farmco Avenue,San Francisco,CA,94102,1,10,"24486 Farmco Avenue, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5411,Rycca,Gerner,40 Briar Crest Plaza,San Francisco,CA,94102,1,10,"40 Briar Crest Plaza, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5412,Gabriel,Brigstock,3978 Laurel Park,San Francisco,CA,94102,1,10,"3978 Laurel Park, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5413,Morgen,Wyleman,5732 Old Shore Drive,San Francisco,CA,94102,1,10,"5732 Old Shore Drive, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5414,Bibi,Rylance,492 Montana Plaza,San Francisco,CA,94102,1,10,"492 Montana Plaza, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5415,Jerrine,Erik,2716 Clemons Street,San Francisco,CA,94102,1,10,"2716 Clemons Street, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
5416,Cheston,Neilson,66 Sutherland Center,San Francisco,CA,94102,1,10,"66 Sutherland Center, San Francisco, CA 94102",37.7749708,-122.4211321,Civic Center,0.537016492829874
5417,Alonso,Cowoppe,81 Thackeray Drive,San Francisco,CA,94102,1,10,"81 Thackeray Drive, San Francisco, CA 94102",37.7786871,-122.4212424,Civic Center,0.43158793147710073
